"Date","ASML.AS_adj_close","MC.PA_adj_close","TTE.PA_adj_close","SAP.DE_adj_close","SIE.DE_adj_close","OR.PA_adj_close","SU.PA_adj_close","AI.PA_adj_close","IBE.MC_adj_close","AIR.PA_adj_close","DTE.DE_adj_close","BNP.PA_adj_close","BAYN.DE_adj_close","DG.PA_adj_close","EL.PA_adj_close","CS.PA_adj_close","RMS.PA_adj_close","ABI.BR_adj_close","SAN.MC_adj_close","BAS.DE_adj_close","INGA.AS_adj_close","KER.PA_adj_close","MUV2.DE_adj_close","ENEL.MI_adj_close","IFX.DE_adj_close","SAF.PA_adj_close","RI.PA_adj_close","DPW.DE_adj_close","ENI.MI_adj_close","ISP.MI_adj_close","BBVA.MC_adj_close","DB1.DE_adj_close","STLAM.MI_adj_close","BN.PA_adj_close","ADYEN.AS_adj_close","AD.AS_adj_close","CRG.IR_adj_close","CAP.PA_adj_close","WKL.AS_adj_close","RWE.DE_adj_close","ENGI.PA_adj_close","VOW3.DE_adj_close","UCG.MI_adj_close","DSY.PA_adj_close","FLTR.IR_adj_close","AMS.MC_adj_close","HEIA.AS_adj_close","MRK.DE_adj_close","SGO.PA_adj_close","ARGX.BR_adj_close","DSM.AS_adj_close","ADS.DE_adj_close","NESTE.HE_adj_close","DBK.DE_adj_close","LR.PA_adj_close","REP.MC_adj_close","EOAN.DE_adj_close","ORA.PA_adj_close","TEF.MC_adj_close","UPM.HE_adj_close","ML.PA_adj_close","CLNX.MC_adj_close","VIE.PA_adj_close","KNEBV.HE_adj_close","KRZ.IR_adj_close","SHL.DE_adj_close","PUB.PA_adj_close","MT.AS_adj_close","KBC.BR_adj_close","EDEN.PA_adj_close","HO.PA_adj_close","TEP.PA_adj_close","FER.MC_adj_close","EDP.LS_adj_close","PHIA.AS_adj_close","P911.DE_adj_close","AKZA.AS_adj_close","HEN3.DE_adj_close","ASM.AS_adj_close","ACA.PA_adj_close","NN.AS_adj_close","FRE.DE_adj_close","MTX.DE_adj_close","QGEN.VI_adj_close","CCEP.AS_adj_close","BEI.DE_adj_close","EBS.VI_adj_close","MONC.MI_adj_close","SRG.MI_adj_close","UCB.BR_adj_close","KPN.AS_adj_close","CA.PA_adj_close","FBK.MI_adj_close","BNR.DE_adj_close","AENA.MC_adj_close","DIM.PA_adj_close","PAH3.DE_adj_close","ERF.PA_adj_close","SRT3.DE_adj_close","SK3.IR_adj_close","CBK.DE_adj_close","RHM.DE_adj_close","PRY.MI_adj_close","EXO.AS_adj_close","AGN.AS_adj_close","KRX.IR_adj_close","SW.PA_adj_close","TEN.MI_adj_close","IMCD.AS_adj_close","ALO.PA_adj_close","FGR.PA_adj_close","GBLB.BR_adj_close","STERV.HE_adj_close","HEI.DE_adj_close","1COV.DE_adj_close","BVI.PA_adj_close","OMV.VI_adj_close","HEIO.AS_adj_close","UMI.BR_adj_close","ELISA.HE_adj_close","SOLB.BR_adj_close","FORTUM.HE_adj_close","GET.PA_adj_close","EDF.PA_adj_close","ENR.DE_adj_close","RNO.PA_adj_close","EN.PA_adj_close","DHER.DE_adj_close","HEN.DE_adj_close","RAND.AS_adj_close","ZAL.DE_adj_close","CON.DE_adj_close","EDPR.LS_adj_close","AGS.BR_adj_close","VIV.PA_adj_close","ENX.PA_adj_close","RED.MC_adj_close","ACS.MC_adj_close","FME.DE_adj_close","GALP.LS_adj_close","JMT.LS_adj_close","G1A.DE_adj_close","URW.AS_adj_close","VER.VI_adj_close","BIRG.IR_adj_close","KEK.F_adj_close","ORNBV.HE_adj_close","MB.MI_adj_close","AFX.DE_adj_close","CPR.MI_adj_close","PUM.DE_adj_close","AKE.PA_adj_close","ABN.AS_adj_close","PST.MI_adj_close","NEXI.MI_adj_close","BMW3.DE_adj_close","ANA.MC_adj_close","BOL.PA_adj_close","LHA.DE_adj_close","ELI.BR_adj_close","LEG.DE_adj_close","DIE.BR_adj_close","NTGY.MC_adj_close","ADP.PA_adj_close","AC.PA_adj_close","GFC.PA_adj_close","G24.DE_adj_close","WDP.BR_adj_close","FDJ.PA_adj_close","BIM.PA_adj_close","HFG.DE_adj_close","TKWY.AS_adj_close","WRT1V.HE_adj_close","KBX.DE_adj_close","AM.PA_adj_close","FR.PA_adj_close","ENG.MC_adj_close","AMP.MI_adj_close","DIA.MI_adj_close","SOF.BR_adj_close","AMUN.PA_adj_close","RAA.DE_adj_close","INW.MI_adj_close","GRF.MC_adj_close","VOE.VI_adj_close","BC8.DE_adj_close","JDEP.AS_adj_close","COV.PA_adj_close","NEM.DE_adj_close","RF.PA_adj_close","O2D.DE_adj_close","A5G.IR_adj_close","MF.PA_adj_close","TIT.MI_adj_close","SK.PA_adj_close","UTDI.DE_adj_close","KGX.DE_adj_close","PROX.BR_adj_close","UN01.DE_adj_close","ASRNL.AS_adj_close","BOSS.DE_adj_close","BAMI.MI_adj_close","ANDR.VI_adj_close","MOCORP.HE_adj_close","LIN_adj_close","LIGHT.AS_adj_close","AIXA.DE_adj_close","ALFEN.AS_adj_close","BG.VI_adj_close","MAP.MC_adj_close","IG.MI_adj_close","BESI.AS_adj_close","WIE.VI_adj_close","EVT.DE_adj_close","NDA.FI.HE_adj_close","IP.MI_adj_close","LDO.MI_adj_close","A2A.MI_adj_close","CDI.PA_adj_close","BKT.MC_adj_close","SOI.PA_adj_close","RXL.PA_adj_close","SAB.MC_adj_close","VALMT.HE_adj_close","REY.MI_adj_close","MRL.MC_adj_close","AALB.AS_adj_close","ATE.PA_adj_close","SDF.DE_adj_close","SPIE.PA_adj_close","KOJAMO.HE_adj_close","ARCAD.AS_adj_close","NDA.DE_adj_close","TKA.DE_adj_close","LXS.DE_adj_close","SCR.PA_adj_close","ECV.DE_adj_close","COL.MC_adj_close","GL9.IR_adj_close","EO.PA_adj_close","TIETO.HE_adj_close","AED.BR_adj_close","SOP.PA_adj_close","ELIS.PA_adj_close","COFB.BR_adj_close","FNTN.DE_adj_close","SESG.PA_adj_close","RUI.PA_adj_close","ACKB.BR_adj_close","WCH.DE_adj_close","EVD.DE_adj_close"
"2019-02-26",156.518677,283.835022,37.852848,88.592125,87.219849,208.441986,62.078583,84.12204,6.242558,106.484596,11.750388,31.815275,56.561752,73.219597,102.89016,15.93529,542.529785,59.070995,3.437998,50.098892,8.39565,445.212494,175.157288,4.210814,19.113554,117.502342,140.27327,22.363504,11.770397,1.385959,4.282648,103.080177,7.990766,57.413242,672.599976,19.662008,"24.608501",98.532784,53.469715,18.685408,10.382711,112.318398,9.488287,25.342598,"66.843216",68.42701,82.347206,89.524986,28.415407,115,87.213104,200.962067,26.479588,7.532515,53.140305,11.651925,8.130194,10.70164,5.12957,22.966312,23.626842,20.961691,17.337255,39.775032,"88.818649",33.490108,36.759785,19.633297,47.837769,36.284065,97.174805,148.038223,17.96393,2.480619,30.38586,NA,72.341621,79.548141,46.792355,8.618175,29.913744,43.783432,182.443878,33.860001,36.42794,88.19677,26.314955,32.919552,3.491537,71.551163,2.267621,16.095074,9.053747,40.459805,134.977615,102.795967,47.489967,35.462536,140.891876,"22.293964",6.180738,82.455788,16.158588,NA,3.630678,"37.458069",88.810562,10.19853,65.293686,32.493961,75.257187,73.577507,10.307982,54.630547,37.555241,17.628653,35.394444,79.470024,34.78323,31.756777,84.451782,13.590886,11.722944,11.006528,NA,53.470287,25.78293,34.139999,73.509239,34.747726,26.950001,124.302574,8.079263,32.743332,22.309792,49.262657,14.495603,28.673161,61.438347,12.29617,11.554771,18.888052,108.500328,40.005653,"4.425059",10.626911,25.391886,7.047168,73.867401,8.144006,46.90414,79.629929,14.937539,6.274849,NA,49.614803,76.409111,3.425281,22.851046,57.997589,83.91658,31.737837,18.652897,163.147369,36.696274,104.995499,42.47934,16.56041,NA,67.377403,9.335,65.099998,12.209915,80.968735,132.748459,26.197599,18.991531,15.830112,83.128792,164.231354,45.480686,563.333801,6.363087,22.873611,23.817513,24.326891,NA,69.282295,41.98098,55.093266,2.030692,"3.441713",93.155975,0.503657,113.564438,30.010366,48.250443,17.070402,22.378662,29.388783,53.562141,1.70664,38.664322,3.212424,162.867752,21.122086,8.170954,11.88,28.258503,1.764008,4.38099,19.141565,17.8862,20.799999,5.589818,27.906364,8.48738,1.275249,346.644196,5.883021,71.449997,8.736811,0.823647,18.293896,51.220287,8.979101,28.634222,87.549583,15.872169,12.380156,8.873466,12.841896,43.538158,13.267016,45.4459,26.927933,5.398171,7.881039,"16.373953",40.042465,19.663004,65.090866,94.659065,13.383061,97.29425,15.836963,14.167889,42.781391,129.016769,79.684189,39.276684
"2019-02-27",154.643967,282.109131,38.096565,87.926659,85.931061,204.907486,61.466789,83.285385,6.249368,106.804642,11.738227,32.585686,58.926285,73.025421,101.324028,16.139732,544.48053,58.785366,3.451558,49.891258,8.546549,440.545227,173.139145,4.201301,18.790413,117.20932,139.159988,22.421375,11.779682,1.422669,4.387081,101.056282,7.934689,56.377693,659,19.387495,"24.457579",99.19313,53.171009,18.243551,10.213707,112.79438,9.691818,25.087008,"66.984436",67.482918,82.048027,85.731873,27.847973,114.599998,87.046432,200.210464,26.206911,7.682627,52.345543,11.667327,8.030823,10.62181,5.087723,22.774721,23.470596,20.7512,16.884453,39.646194,"87.754372",33.210403,36.744453,19.495134,48.757729,35.274117,96.499367,146.329025,17.78339,2.49626,30.090689,NA,72.350708,78.889404,45.73724,8.849374,30.228628,43.377949,181.218155,33.720001,36.517048,79.54203,27.06802,32.194908,3.495605,71.181297,2.264315,15.913773,9.151242,39.839455,133.010269,101.618912,47.603153,35.715427,136.452011,"21.618393",6.467812,81.776489,16.352999,NA,3.637645,"38.603161",87.79863,10.194244,65.011024,32.839828,73.854446,73.160439,10.187104,54.630547,37.32399,17.54018,35.670246,78.720306,34.78323,32.169426,79.85733,13.862704,11.862283,11.122882,NA,53.67366,25.892813,33.720001,72.495018,34.984558,26.18,123.616531,8.069499,32.750889,22.282383,49.308647,14.42341,28.769926,61.008579,12.166867,11.642975,18.790188,108.818245,39.795998,"4.704039",10.664477,25.350943,7.121873,72.172081,8.02209,46.855537,79.379967,15.133606,6.276439,NA,49.768764,75.909004,3.459139,22.306744,57.446976,83.628967,31.384163,18.582596,165.712891,36.201164,105.484985,42.663631,16.433022,NA,71.765236,9.1,65,12.317132,81.116089,133.703476,25.849518,18.712244,15.752368,82.742813,164.992569,45.817814,553.367432,6.32614,22.37174,23.80872,24.00638,NA,68.926186,41.295971,55.519028,2.020999,"3.512860",93.155975,0.505369,114.37677,29.888031,47.281052,17.203999,22.545668,29.373381,53.232018,1.784272,38.28627,3.149544,163.420303,20.749346,7.938164,11.56,28.068262,1.756178,4.356173,18.605669,17.432058,20.26,5.73806,27.556805,8.498787,1.261502,342.419037,5.938489,70.400002,8.756687,0.848997,18.227312,51.268932,8.863879,28.839836,87.840118,15.876894,12.265279,8.732211,12.763219,43.12635,13.051452,44.314812,26.886787,5.407274,7.898941,"16.182610",39.643661,20.047949,65.417137,92.845848,13.259497,96.954361,16.257221,14.183778,42.450394,128.458267,79.01545,39.375317
"2019-02-28",154.108337,281.736023,38.073723,88.292206,85.442207,206.395691,61.556755,83.399467,6.25788,106.93644,11.742281,33.216022,59.776833,74.066895,101.039261,16.278458,543.114929,61.186409,3.530451,49.676208,8.604246,439.355652,174.148224,4.217155,18.621605,117.111649,140.458817,22.586725,11.736347,1.447698,4.466224,102.206223,7.912748,56.301311,660,19.451834,"24.715029",99.240288,54.123154,18.235056,9.736088,112.229134,9.900316,25.293446,"66.937370",65.10302,82.833351,85.656395,27.638458,116.800003,87.41684,200.680237,25.600971,7.852946,52.381672,11.648074,8.020058,10.729584,5.122146,22.091644,23.548721,19.935535,16.80608,39.544964,"87.560860",33.210403,37.342175,19.256924,50.769157,36.15435,97.490028,149.082794,18.288902,2.522067,30.38586,NA,72.396103,78.195038,45.162579,8.954611,30.149904,44.54034,177.729568,33.720001,36.730915,79.134521,28.134157,31.733776,3.534653,68.129883,2.241176,16.317167,9.683034,39.775593,134.207764,101.520828,47.392952,36.007217,137.537323,"21.061041",6.611804,81.898422,16.230928,NA,3.660095,"40.233459",88.847351,10.052835,65.011024,33.047344,75.204582,73.490616,9.824471,54.411678,38.64983,18.597456,35.448071,79.704308,35.115906,31.713795,81.328232,13.962847,12.057354,11.006528,NA,53.258064,26.096876,34.080002,72.847786,34.747726,32.400002,123.487923,8.074381,32.743332,23.479179,49.354649,14.438607,29.015568,61.671135,12.037565,11.687078,18.745707,107.486023,40.329662,"4.905764",10.785523,25.719418,7.322746,72.656456,8.178144,48.167881,79.130013,15.482175,6.300273,NA,49.961224,76.301956,3.675453,21.820757,57.446976,83.036812,31.067719,18.64509,162.102173,36.036129,106.382393,42.663631,16.509453,NA,70.69265,9.58,64.400002,12.248514,81.35553,141.343674,25.418999,18.908501,15.898134,83.225281,163.660446,47.166344,546.723267,6.363087,22.062901,23.922974,24.166636,NA,70.429741,41.883118,56.285397,1.998151,"3.678275",95.304413,0.509745,122.987518,30.104477,45.836094,17.241108,22.510509,29.83547,53.661171,1.808877,37.719193,3.048751,162.240326,20.722721,7.621956,11,28.317041,1.768279,4.405807,18.421455,17.37966,20.66,5.784341,27.673326,8.42844,1.259884,343.563354,6.069596,70.150002,8.712962,0.86357,18.227312,51.317574,9.066505,29.045454,87.791695,15.83908,12.344808,8.631056,12.920574,42.38158,12.884879,43.818241,27.147364,5.461893,8.113755,"16.246393",39.824074,20.017151,65.824982,96.146835,13.097912,97.03933,15.879845,14.032845,43.071014,128.923676,77.214966,38.961048
"2019-03-01",154.433563,286.027374,37.98613,88.938934,86.162155,207.790878,62.132557,84.00795,6.206809,107.218834,11.774708,33.098064,60.754978,73.396103,101.276566,16.446388,548.577393,64.979866,3.496346,50.469662,8.633836,453.448669,175.32547,4.212398,18.964037,117.20932,142.082352,22.57019,11.637292,1.440356,4.388714,103.954124,7.881052,55.919342,655.599976,19.567642,"25.087885",101.032654,53.89912,18.405003,9.80222,114.668579,9.915209,25.549034,"66.937370",65.299706,84.030045,87.317055,27.35474,115.400002,89.083679,202.841095,27.418793,7.864492,52.562298,11.640373,8.063947,10.641766,5.047902,22.858021,23.5264,21.189726,16.858328,40.198372,"90.850441",33.56469,38.13147,19.361738,50.19223,35.876381,96.499367,156.679352,18.749287,2.530669,30.711426,NA,72.332535,78.94281,45.219105,8.879669,30.307348,43.999691,179.143845,34.299999,36.909134,80.880989,28.151077,35.244072,3.524077,68.240837,2.23787,16.054279,9.776097,40.377697,133.395172,104.757721,48.46014,37.154938,138.326614,"21.348162",6.720254,90.006393,16.271618,NA,3.654676,"39.942337",88.460991,10.001414,65.011024,32.926292,75.555275,73.820801,10.216282,54.832565,39.42067,19.305256,35.555328,80.875755,36.141659,32.418732,83.460167,13.912776,12.187403,11.036694,NA,53.629452,26.041937,34.700001,73.509239,35.09557,32.75,125.331642,8.123198,32.924694,23.406094,50.228592,14.23723,29.581291,61.760677,12.104301,11.93405,19.252825,107.334625,40.253426,"4.854259",10.873173,26.513681,7.174997,73.237717,8.202526,48.702534,81.0047,15.358722,6.30504,NA,49.884247,80.017014,3.686739,22.326181,58.364662,83.222916,34.455566,18.574783,163.432434,35.919632,107.035049,42.553059,16.56041,NA,72.155258,9.235,67.199997,12.561589,82.119911,136.473038,26.481558,18.82547,16.131359,84.527939,166.324692,47.102127,549.57074,6.383614,22.825354,24.432722,25.11215,NA,70.152771,43.024796,56.711155,2.005075,"3.603571",95.991905,0.50632,123.63739,30.556189,46.36652,16.684462,22.56325,29.635229,54.94865,1.773667,38.234715,3.388118,157.688904,21.05109,7.515261,10.512,28.829237,1.77611,4.399189,18.672655,17.466993,21.639999,5.781447,27.673326,8.377105,1.264332,347.436462,6.017489,71.800003,8.752711,0.863139,18.660107,53.457832,8.967181,28.857716,90.648682,15.881619,12.609908,8.566353,12.894348,43.422565,12.973064,44.949329,27.428505,5.361758,8.127181,"16.483301",41.85611,20.047949,66.151245,96.890701,13.563657,97.29425,16.60887,14.167889,43.360638,131.250839,78.809677,39.355591
"2019-03-04",156.748245,287.333435,38.363132,88.742104,86.588791,207.604843,62.960278,83.589615,6.223832,107.331802,11.823346,33.131237,61.537487,73.713837,102.6054,16.395279,551.698608,63.953407,3.485662,50.655052,8.602766,452.533508,175.32547,4.204472,19.142488,117.648849,142.870911,22.669399,11.69301,1.445362,4.35363,102.804192,7.8201,56.632339,644.299988,19.095827,"24.892582",100.702492,54.384529,18.269045,9.699349,114.713211,9.820889,25.303276,"67.125656",64.768654,83.356903,87.920937,27.782503,116.800003,89.361496,202.747162,27.491505,7.82504,53.122238,11.628822,7.989417,10.62979,5.01078,22.957983,23.481758,22.072203,16.92799,40.594101,"90.898811",34.072826,38.468651,19.385557,49.802425,36.321133,96.90464,154.305405,18.839556,2.523631,31.154186,NA,72.16909,79.441322,45.464043,8.857347,29.9531,43.855522,179.992416,34.599998,37.176464,81.016823,28.210312,34.867626,3.494791,69.183998,2.255224,15.746069,9.953361,40.75174,134.592697,107.209923,48.217594,38.730618,141.681198,"21.956179",6.592666,89.266144,16.185717,NA,3.663192,"40.175240",88.902542,10.065691,65.387901,33.064644,76.186508,74.255249,10.328824,54.681042,39.42067,19.402576,35.532341,80.641472,36.575985,32.745419,84.864944,13.977156,12.271006,10.989288,NA,53.346493,25.775082,34.720001,73.906113,35.154789,32.110001,125.889069,8.181778,33.068268,23.250786,50.366581,14.298024,29.774822,60.381844,12.283656,11.819384,19.386282,108.803108,40.482136,"4.974436",11.152832,26.955847,7.239741,74.158028,8.256169,47.876247,81.593895,15.322414,6.270083,NA,49.730278,79.659798,3.701787,21.917953,58.456432,82.580009,34.250805,18.527918,163.432434,35.997299,106.576744,42.424057,16.662319,NA,71.86274,9.37,67.5,12.793179,80.287247,137.141556,26.683079,18.787725,16.84075,84.190224,166.514984,46.98975,550.045349,6.383614,23.346523,24.239368,25.176249,NA,70.548447,43.644562,56.626003,2.005075,"3.690726",97.023155,0.508223,123.962311,30.462076,48.506516,16.5954,22.589619,29.696842,55.097202,1.764758,38.062874,3.307669,157.988541,21.166462,7.78491,10.83,29.121916,1.776822,4.349555,18.923857,17.519394,22.02,5.554384,27.517969,8.270632,1.272823,352.101837,6.004043,72.800003,8.867983,0.862708,18.56023,53.992897,8.879773,29.635483,92.198227,15.881619,12.813149,8.584579,12.824412,43.621708,12.948569,45.179226,27.421644,5.389068,8.109281,"16.911552",41.666199,20.201921,65.661842,97.634598,13.497122,97.209282,16.6346,13.977237,42.740017,129.296021,82.444939,39.769859
"2019-03-05",156.786499,288.266296,38.72871,89.388832,86.411034,210.395233,62.582409,84.312187,6.256178,106.597549,11.908463,32.817917,61.928734,73.943314,103.507118,16.271154,553.259399,64.872772,3.487716,50.521572,8.317241,451.526886,175.661804,4.223496,19.195541,118.088394,142.731781,22.652864,11.750277,1.442693,4.329969,103.034164,7.884709,56.810593,644,19.404654,"25.007988",100.843979,54.552547,18.286039,9.680979,114.698341,9.78283,25.863602,"68.067108",64.355614,83.768272,88.10965,27.686472,117,89.083679,203.592712,27.570274,7.758644,53.122238,11.61727,7.981965,10.665716,5.055326,22.483162,23.180422,22.519236,16.949762,40.115543,"90.463425",34.473736,38.208103,19.109234,50.30138,36.38599,98.435646,153.35585,18.830534,2.519721,31.379915,NA,71.98748,79.726181,45.058956,8.825457,29.968847,43.648273,181.501022,34.810001,37.425961,82.472214,28.26108,33.973579,3.489097,70.182655,2.207294,15.727937,10.037561,40.368576,136.260666,104.953888,48.104408,34.878952,141.483871,"22.040621",6.491507,89.658043,16.230928,NA,3.625259,"40.175240",88.773758,10.035694,65.482124,32.995464,75.993622,74.15097,10.145422,54.748394,38.927334,19.46451,35.333153,80.875755,36.455856,32.470318,83.294907,14.05226,12.294229,11.045311,NA,53.205009,25.539621,35.34,73.288757,35.154789,32.73,125.074387,8.201305,33.181622,23.396957,50.366581,14.032048,29.439859,61.456245,12.329538,11.72236,19.510834,109.211853,40.634613,"5.034523",11.303094,27.054108,7.251362,75.175224,7.71486,47.584621,81.040405,15.119085,6.298684,NA,49.961224,80.284943,3.718715,21.976273,58.364662,82.901459,34.343884,18.566973,160.676895,36.239998,106.160095,42.442482,16.713276,NA,71.570221,9.56,68.099998,12.613053,79.882034,138.478592,25.941118,18.599018,16.364582,83.852478,168.988937,46.700779,544.82489,6.358982,23.375477,24.459087,25.160225,NA,70.627571,43.611938,56.242817,2.007844,"3.692505",96.16378,0.523255,122.581367,30.556189,48.195572,16.988764,22.41382,29.512005,55.311779,1.738456,38.320637,3.359452,157.745087,20.731596,8.02158,11.198,29.136551,1.765432,4.359482,19.024338,17.554331,21.76,5.64333,27.770428,8.342881,1.26514,353.774261,6.051106,72.949997,8.784511,0.861932,18.643461,54.284748,9.010885,29.546083,92.004547,15.697279,12.6806,8.573644,12.763219,43.875168,12.889778,45.501076,27.29822,5.461893,8.118231,"17.248693",40.650181,20.679256,66.069672,99.122353,13.440093,97.29425,16.668907,12.884954,42.90551,128.179001,75.054382,40.420856
"2019-03-06",153.936188,286.30722,38.858192,89.229485,86.411034,208.348969,62.672379,85.034744,6.278308,107.049393,11.904411,32.94693,61.639553,73.855057,103.222366,16.322266,548.967407,64.685318,3.545654,50.484497,8.132316,447.500275,176.418625,4.278985,18.848288,117.893044,142.870911,22.40484,11.824566,1.456375,4.383002,103.402153,8.1724,57.175583,633.799988,19.460413,"24.732784",101.409996,54.235165,18.107597,9.63689,113.181114,9.796068,25.165648,"66.372498",63.863899,84.198341,88.1474,27.41585,110.199997,88.787354,204.438278,27.600576,7.86353,52.905491,11.628822,7.96623,10.585884,5.080299,22.37487,22.990694,22.509922,16.997654,39.986702,"90.560188",33.858383,38.591255,19.018713,48.944836,36.033897,97.354942,152.406281,18.875666,2.521285,31.254034,NA,72.432426,79.601555,44.437191,8.774433,30.07119,43.422997,181.406708,34.669998,37.336861,82.278168,27.49955,33.879475,3.509434,69.905243,2.202335,15.818588,10.068583,41.782619,135.832993,106.130943,47.73251,36.318462,141.187866,"22.209515",6.4669,89.483856,15.729081,NA,3.631452,"40.582809",88.497772,10.164248,65.764786,32.459377,75.90596,73.890312,10.112077,54.714718,39.019833,19.358339,35.716206,80.875755,36.418892,32.530495,83.460167,13.902045,12.219915,10.808289,NA,52.559509,25.586714,35.700001,73.244659,34.932747,34.130001,123.659424,8.201305,33.166504,23.479179,50.412579,14.22963,29.402641,60.202774,12.446325,11.669436,19.323999,108.787964,39.548229,"4.957268",11.044309,27.037731,7.387491,74.981461,7.700231,47.779041,80.558342,15.249797,6.311396,NA,49.460842,80.356377,3.682976,21.645802,57.905823,82.478493,33.804058,18.668522,161.532059,35.73518,105.32682,42.405628,16.764229,NA,71.180199,9.205,68.5,12.36002,79.200546,138.096603,25.244959,18.757532,15.781521,83.804245,167.847092,46.540241,545.774109,6.371298,22.883261,24.494244,25.048044,NA,69.163597,43.318367,56.540852,2.007844,"3.708513",95.734093,0.537335,121.281616,30.537365,47.50053,16.884855,22.396242,29.465797,55.179733,1.785545,37.375507,3.334485,158.391266,20.971214,7.786849,11.05,28.858503,1.780381,4.427314,18.90711,17.536861,21.629999,5.586925,27.498547,8.346684,1.269588,352.982025,6.014127,70.650002,8.625515,0.873917,18.643461,55.598091,8.987047,29.358347,91.617149,15.550754,12.760131,8.655662,12.815671,44.219143,12.791795,45.114857,27.263927,5.489203,8.091378,"16.820435",39.881046,21.048803,65.580269,100.23819,13.421082,97.03933,16.561695,12.817431,42.864136,128.830582,76.391884,39.907948
"2019-03-07",152.463196,285.514252,38.858192,89.341965,85.726631,212.162491,62.3125,84.198097,6.499615,106.126877,12.054381,31.83371,60.508316,74.155136,103.127449,16.227346,550.723267,64.042671,3.421151,49.728115,7.92076,445.670044,175.32547,4.361425,18.472092,117.355843,144.772797,22.694202,11.824566,1.424004,4.25817,103.678131,7.98589,57.73579,632.299988,19.245949,"24.333298",99.85347,54.66457,18.345522,9.758132,111.51516,9.499869,25.362255,"61.524006",64.925995,84.609688,88.166275,27.180145,110.400002,88.416946,202.55925,27.503624,7.460346,52.833241,11.601867,8.04904,10.717609,5.099872,21.641815,22.812124,22.472672,17.150042,40.207573,"91.430954",34.170727,38.499302,18.467972,47.790989,35.978306,95.868942,151.36174,19.002045,2.533798,30.837313,NA,71.479004,80.438354,43.815434,8.496993,30.023958,43.152676,178.766724,34.59,38.227955,83.849983,26.619566,33.738312,3.57126,70.016205,2.255224,15.845783,9.886887,41.508934,135.576385,105.836685,46.859352,37.816334,139.80658,"21.365049",6.149753,87.019241,15.620573,NA,3.546298,"41.068020",89.233727,9.915712,65.293686,32.805237,75.748146,73.421104,9.857817,53.738274,37.293159,19.261021,35.78516,81.250595,36.252544,32.839981,81.443901,14.023649,12.243138,10.687621,NA,51.047451,25.272768,35.560001,74.258888,34.140839,33.82,121.386909,8.255004,32.856682,23.34214,50.596565,14.605793,29.283541,59.862545,12.337878,11.669436,18.852467,109.242134,40.78709,"4.725500",10.985874,27.119614,7.264643,75.029907,7.724614,47.341595,78.201591,14.937539,6.314574,NA,48.344608,81.124397,3.658524,21.73328,58.181122,84.13652,33.692368,19.191862,161.437027,35.036205,106.576744,42.442482,16.840662,NA,70.595154,9.31,68.5,12.02979,78.141472,138.096603,24.29232,19.27837,15.645473,83.804245,167.085907,45.432518,540.079041,6.322035,23.394781,24.239368,24.326891,NA,69.954941,42.861694,55.689335,2.025846,"3.434598",94.530975,0.53372,120.794205,30.415024,45.890965,16.936808,22.440191,29.573622,51.581417,1.7147,36.05233,3.206876,157.652283,20.829216,7.796549,10.84,28.653627,1.755466,4.493493,18.65591,16.846914,20.92,5.549323,27.110149,8.204086,1.297891,352.894043,5.830914,68.550003,8.482419,0.81054,18.626816,54.576599,9.018829,28.571642,90.697113,14.997732,12.406664,8.586401,12.614607,42.435898,12.355766,43.266487,26.687933,5.470997,8.109281,"17.039122",38.219337,21.079599,65.661842,99.866234,12.888802,97.464195,16.437334,12.305053,42.946892,126.131119,73.785477,39.631771
